Distance: 0 ft   Angle: 0 °   Temperature:  °F   Humidity:  %

Reading Experiment

            EPC                        Meta Data
------------------------   ------------------------
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   ------------------------
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   ------------------------
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
201602260000000000000279   987600000121000000000000
100     97     0     2     1     97 %
